customer_id,trans_date
CS8565,15-Feb-12
CS8514,30-Dec-12
CS8903,04-Jan-14
CS8956,08-Feb-12
CS8921,28-Jun-12
CS8249,22-Dec-11
CS7698,08-Nov-13
CS7872,21-Oct-14
CS8808,08-Mar-12
CS7235,08-Apr-14
CS7840,28-Oct-14
CS7258,14-Nov-13
CS8556,13-Feb-12
CS7993,07-Aug-12
CS7791,03-Mar-12
CS7647,24-Sep-11
CS8310,08-May-12
CS7712,25-Sep-11
CS7816,10-Feb-13
CS8796,05-Jan-12
CS7895,09-Jul-12
CS8538,30-Nov-13
CS8715,06-Nov-14
CS8348,01-Sep-14
CS7718,13-Sep-12
CS7971,14-Dec-11
CS8208,26-Sep-13
CS8198,07-Jul-12
CS7709,02-Aug-13
CS8478,25-May-13
CS8576,23-May-13
CS7179,13-Jun-14
CS7348,08-Jul-14
CS8427,24-Feb-14
CS7336,01-Mar-12
CS7959,03-Jun-13
CS7575,30-Jun-13
CS8986,13-Jun-11
CS7191,06-Aug-12
CS8030,08-Dec-14
CS7539,01-Feb-12
CS8180,25-Sep-11
CS7462,23-Oct-13
CS7340,05-Nov-13
CS8394,14-Jul-13
CS7723,18-Jan-14
CS7298,21-Nov-12
CS7647,11-Mar-13
CS8152,11-Jul-11
CS7462,11-Oct-14
CS7548,21-Aug-11
CS8154,17-Feb-12
CS8326,05-Aug-13
CS8954,15-Sep-14
CS7875,17-Jul-12
CS8786,06-Jul-11
CS8328,19-Feb-15
CS8902,28-Nov-11
CS8535,10-Mar-14
CS8522,13-Oct-13
CS8038,26-Sep-13
CS8426,30-Aug-12
CS7441,21-Mar-14
CS7121,23-Mar-14
CS8703,03-Jul-12
CS7401,23-Jan-12
CS8904,02-Nov-14
CS7209,20-May-12
CS8704,21-Jul-13
CS7558,02-Oct-13
CS7422,17-Aug-12
CS8275,28-Jul-14
CS7777,23-Dec-11
CS8835,13-May-12
CS7835,27-Nov-11
CS8015,09-Jan-12
CS7393,16-Jul-11
CS8149,06-Jan-15
CS8650,12-May-12
CS7734,07-Aug-13
CS8063,30-Jun-14
CS8095,06-Sep-11
CS7122,05-Jun-12
CS7157,02-Jan-13
CS7878,01-Jan-14
CS7929,19-Nov-14
CS8387,22-Oct-12
CS7665,16-Mar-14
CS8221,27-Jun-14
CS7174,06-Feb-13
CS8753,04-Feb-13
CS7463,09-Apr-14
CS7733,19-Mar-12
CS8991,16-Aug-14
CS8616,08-Mar-13
CS8488,14-Aug-13
CS8877,31-Mar-14
CS7564,21-Oct-13
CS8251,20-Nov-14
CS8602,16-Nov-12
CS8301,29-Jan-12
CS7363,24-Nov-12
CS8700,05-Jul-11
CS8243,11-Apr-14
CS7587,10-Oct-12
CS8254,22-Oct-13
CS8350,18-Feb-14
CS8035,24-Feb-12
CS8910,05-Mar-15
CS8832,11-Aug-14
CS8201,12-Jun-12
CS7264,03-Nov-13
CS7646,25-Dec-11
CS7466,01-Nov-14
CS7761,27-Nov-11
CS7764,30-Jan-14
CS8766,21-Jan-13
CS7239,18-Sep-12
CS7314,19-Jun-12
CS8267,22-Dec-13
CS8052,04-Jun-11
CS8047,30-Jan-12
CS7771,06-Aug-12
CS7997,04-Jun-14
CS7585,08-Mar-12
CS7662,08-Jul-12
CS7623,07-May-12
CS8703,05-Jan-15
CS7758,19-Oct-13
CS8377,03-Mar-14
CS8139,04-Dec-12
CS8399,01-Sep-12
CS8531,30-Jul-11
CS7867,10-Jan-12
CS8468,27-Feb-15
CS8714,02-Sep-12
CS8056,26-Apr-14
CS7689,30-Jun-14
CS7647,02-Jul-14
CS8739,30-Aug-14
CS8791,18-Nov-11
CS7832,22-Feb-13
CS7579,28-Sep-13
CS8303,16-May-11
CS8641,21-Jul-13
CS7868,22-Jan-14
CS7616,02-Jan-12
CS8767,11-Sep-14
CS7813,31-Aug-12
CS7582,30-Nov-13
CS7234,09-Jun-11
CS8727,04-Dec-11
CS7949,15-Nov-11
CS8020,27-Aug-12
CS7808,14-Sep-11
CS8752,10-Aug-11
CS7342,21-Sep-14
CS7527,24-Jan-13
CS8871,31-Oct-13
CS8961,10-Jun-13
CS8758,04-Apr-13
CS8848,06-Oct-13
CS8657,11-Jun-11
CS7898,20-May-12
CS8945,08-Mar-15
CS7695,03-Nov-13
CS7226,28-Dec-12
CS8442,07-Nov-13
CS8805,09-Sep-12
CS8355,06-Jan-12
CS8218,28-Feb-12
CS8511,05-Dec-11
CS7707,14-Sep-12
CS8739,30-Jan-12
CS7821,01-Aug-14
CS8442,20-Nov-12
CS8828,24-Sep-12
CS8041,25-Oct-12
CS8318,24-Jul-11
CS8095,06-Dec-13
CS8709,17-Nov-12
CS8638,12-Nov-11
CS7465,19-Mar-14
CS8621,06-Jan-15
CS8754,24-Sep-12
CS7793,09-Apr-14
CS7433,02-Jan-13
CS7580,06-Feb-13
CS8174,03-Dec-11
CS7975,06-May-13
CS8418,03-Oct-12
CS7950,07-Dec-13
CS8723,31-Jul-12
CS8851,09-Nov-12
CS7588,08-Nov-13
CS7879,20-Oct-14
CS7787,08-Aug-14
CS8258,20-Apr-12
CS8485,18-Jul-13
CS7981,31-May-12
CS7541,24-Jul-12
CS8939,12-Feb-13
CS7222,17-Apr-14
CS8198,04-Oct-14
CS7298,06-Dec-13
CS8719,23-Oct-12
CS8637,21-May-13
CS8380,04-Nov-13
CS7295,10-Jan-12
CS7340,28-Apr-13
CS7982,23-Jan-13
CS8194,19-Feb-14
CS7953,02-Dec-11
CS7969,26-Jul-14
CS8813,15-Jul-12
CS8135,17-Jan-13
CS7676,28-Aug-13
CS7244,12-Nov-11
CS8466,24-Jun-13
CS8161,21-Oct-14
CS8579,02-Mar-15
CS7711,16-Jan-12
CS8432,27-Sep-12
CS8115,15-May-13
CS7419,14-Nov-13
CS8261,25-Apr-12
CS8589,14-May-14
CS7345,13-Nov-13
CS8464,29-Jul-12
CS7344,10-Jul-13
CS8049,03-Aug-12
CS8496,10-May-12
CS8655,22-Mar-13
CS7760,13-Jan-15
CS8998,25-Oct-11
CS8057,02-Feb-12
CS8353,27-Apr-12
CS8877,17-Aug-14
CS8420,06-Mar-12
CS8669,27-Jan-14
CS8185,10-Jan-14
CS7907,14-Jan-15
CS7612,03-Dec-13
CS8739,15-Jul-12
CS7962,23-Nov-12
CS8869,28-Jan-15
CS8058,17-Nov-12
CS7464,24-Sep-13
CS8304,07-Dec-11
CS8687,20-Mar-14
CS8403,06-Aug-12
CS8903,29-Oct-12
CS7323,05-Jun-12
CS8650,07-May-14
CS8515,25-Apr-14
CS7342,20-Jun-11
CS7640,06-Apr-14
CS8017,06-Aug-11
CS8922,21-May-11
CS8824,18-Aug-14
CS7979,12-May-13
CS7775,22-Nov-12
CS8563,23-Aug-13
CS7695,10-Mar-13
CS7173,18-Mar-13
CS7752,04-May-12
CS7293,05-Apr-14
CS8730,07-Jun-12
CS8721,21-Aug-14
CS7115,19-Jan-13
CS8817,27-Sep-13
CS7385,17-Oct-13
CS7963,04-Feb-14
CS8083,18-Sep-13
CS8628,19-Oct-13
CS7261,09-Jun-12
CS8238,23-Oct-12
CS7903,02-Nov-14
CS7959,05-Jan-14
CS8742,14-Nov-14
CS7459,29-Oct-13
CS8349,25-Aug-12
CS8565,01-Sep-14
CS7568,26-Jun-11
CS8826,25-Oct-14
CS7469,18-Jan-12
CS8958,26-Oct-14
CS7956,18-Jan-12
CS7995,03-Jun-13
CS7284,16-Nov-11
CS8882,25-Jul-14
CS8665,30-Nov-12
CS7247,22-Dec-13
CS8905,11-Dec-14
CS8794,10-Jul-13
CS7871,30-Jun-13
CS8986,27-Dec-11
CS8963,18-Jun-11
CS8640,14-Jan-13
CS7439,14-Jun-12
CS8276,09-May-12
CS7409,04-Jul-14
CS7602,10-Oct-14
CS8341,18-Feb-15
CS7141,17-Oct-13
CS8540,07-Jun-13
CS7447,30-Aug-12
CS8006,21-May-13
CS7996,25-Nov-13
CS7812,22-Nov-13
CS8567,14-Aug-11
CS8995,05-Feb-15
CS8205,26-Jan-13
CS7531,04-Jan-12
CS7725,07-Jan-13
CS7465,08-Dec-12
CS7944,27-May-12
CS8417,01-Apr-12
CS8688,18-Nov-12
CS7499,16-Oct-14
CS7660,20-Feb-12
CS8319,04-Mar-14
CS7528,25-Oct-11
CS8027,12-Apr-14
CS8783,24-Jun-11
CS7443,01-Dec-13
CS7632,19-Apr-12
CS7778,06-Jun-14
CS7633,26-Feb-15
CS7785,26-Feb-15
CS7159,12-Nov-11
CS8065,13-Feb-12
CS8739,14-Jul-12
CS7210,25-May-11
CS7507,25-Dec-12
CS8275,20-Mar-14
CS8668,24-Sep-11
CS8136,17-Sep-11
CS7676,20-Jan-14
CS8381,11-Feb-12
CS7845,01-Jul-14
CS8137,23-Sep-11
CS7240,28-Feb-14
CS8603,21-Nov-11
CS8223,13-Mar-15
CS8300,23-Dec-14
CS7869,30-Dec-12
CS8840,20-Nov-11
CS7189,13-Mar-13
CS8984,07-Jul-14
CS8695,12-Sep-12
CS8617,25-Jan-13
CS8713,15-Jan-15
CS8416,10-Feb-13
CS8032,19-Oct-11
CS7153,05-Nov-14
CS8692,06-Jul-14
CS8962,22-Nov-13
CS7364,02-Jan-15
CS8436,11-Aug-12
CS7962,07-May-13
CS7615,08-Feb-13
CS7268,01-May-13
CS8895,25-Jan-14
CS7831,28-Jun-11
CS8235,08-Dec-13
CS8869,29-Oct-14
CS7920,14-Nov-13
CS8909,22-Feb-12
CS7528,07-Oct-11
CS8643,30-Jul-13
CS7848,29-Apr-12
CS7336,16-Dec-12
CS8595,26-Oct-14
CS8591,02-Oct-11
CS7293,13-Aug-14
CS7623,27-Nov-12
CS7185,15-Apr-12
CS7615,22-Sep-14
CS7715,31-May-14
CS8416,11-Aug-11
CS7334,27-Jan-13
CS8763,21-Aug-14
CS7526,12-Dec-11
CS8676,26-Feb-13
CS7975,05-Oct-11
CS7991,08-Aug-12
CS8769,15-Jun-13
CS7880,19-May-11
CS8492,11-May-14
CS8813,05-Jan-14
CS8327,05-Jul-11
CS7122,21-Dec-13
CS7949,24-Aug-13
CS8076,04-Nov-11
CS8595,04-Apr-14
CS8905,15-Dec-14
CS8498,27-Sep-14
CS7554,26-Jan-13
CS7231,13-Oct-14
CS8682,27-Jan-13
CS8109,19-Apr-14
CS8600,31-Jan-12
CS8910,29-Jun-13
CS7501,16-Mar-12
CS8785,02-Dec-14
CS8962,15-Aug-13
CS7362,08-May-13
CS8223,09-Feb-14
CS7797,19-Dec-11
CS8980,28-Oct-13
CS7115,07-Oct-13
CS8719,05-Apr-12
CS8602,17-Apr-12
CS8900,09-Jul-14
CS7636,10-Jul-14
CS7691,22-Nov-13
CS8590,11-Jun-13
CS8104,22-Nov-14
CS8246,23-Dec-12
CS8531,22-Feb-12
CS8679,17-Mar-14
CS8375,03-Jul-14
CS8048,27-Nov-14
CS7158,02-Nov-14
CS7908,01-Jun-13
CS8510,25-Nov-12
CS7259,10-Feb-13
CS8564,30-Dec-12
CS8215,02-Sep-12
CS8720,04-Aug-14
CS8881,03-Nov-11
CS8641,03-May-12
CS7772,02-Jun-12
CS7681,22-Aug-13
CS8238,27-Oct-12
CS7708,10-Apr-12
CS7805,23-May-14
CS7829,11-Oct-12
CS7573,30-Nov-14
CS7154,29-Sep-13
CS7292,13-Jul-12
CS8625,01-Nov-13
CS8227,30-Aug-13
CS8347,04-Dec-13
CS9000,08-May-14
CS7499,27-Jan-14
CS8296,25-Dec-13
CS7456,10-Feb-12
CS8374,18-Dec-11
CS8483,29-Jun-12
CS7960,14-Sep-14
CS8694,05-Feb-13
CS8207,18-Jul-11
CS8549,13-Nov-12
CS8608,27-Jun-12
CS8876,14-Oct-13
CS7589,18-Mar-14
CS8523,21-Apr-13
CS8361,08-Oct-13
CS7964,30-Dec-11
CS8998,15-Aug-12
CS8417,23-Dec-14
CS8372,13-Jan-13
CS8412,18-Apr-12
CS8749,24-Oct-14
CS8414,26-Jun-14
CS8272,09-Sep-11
CS8013,01-Oct-14
CS8264,23-Oct-14
CS8132,01-Apr-14
CS7514,01-Sep-13
CS7441,31-Jul-14
CS8289,07-Sep-12
CS7987,10-Feb-15
CS8600,19-Sep-11
CS7479,22-Feb-14
CS7709,26-Mar-14
CS8662,31-Dec-12
CS8398,17-Mar-12
CS7399,21-Feb-15
CS8612,18-Feb-13
CS8311,26-Dec-12
CS7878,15-Jul-13
CS7857,15-Nov-11
CS8972,20-Jun-12
CS7932,24-Oct-14
CS8265,11-Aug-11
CS7519,24-Feb-14
CS8104,17-Aug-14
CS8919,22-Jun-11
CS8785,08-Jul-14
CS7805,09-Feb-13
CS7862,04-Jun-14
CS8499,29-Feb-12
CS7132,14-Jan-13
CS8615,30-Mar-12
CS7773,05-Jun-13
CS8316,08-Sep-14
CS8973,13-Nov-11
CS8034,25-Aug-11
CS8728,24-May-14
CS8849,25-Jun-14
CS8420,15-Jan-12
CS8557,11-Mar-15
CS7320,02-Aug-14
CS7647,01-May-13
CS7639,17-Aug-14
CS7694,24-May-13
CS7935,20-Jul-13
CS7865,13-Dec-11
CS7875,11-Dec-14
CS7933,24-Jul-12
CS7854,10-Jul-12
CS8288,09-Feb-15
CS8873,10-Mar-12
CS8701,30-Jun-12
CS8117,17-May-11
CS8991,25-Sep-14
CS7294,08-Sep-14
CS7332,11-Dec-11
CS8995,01-May-13
CS7804,10-Nov-13
CS7452,14-Jun-13
CS8718,16-Sep-14
CS7711,18-May-12
CS7509,22-Feb-13
CS8119,10-Oct-14
CS8248,15-Jan-15
CS7928,09-Mar-15
CS8845,27-Nov-11
CS7478,16-Dec-14
CS7227,10-Apr-13
CS8758,31-Aug-14
CS7336,14-Jul-14
CS7388,12-Jun-14
CS8996,13-Nov-14
CS8612,16-Jan-12
CS8692,18-Jan-14
CS8921,07-Nov-13
CS8184,04-Aug-13
CS7525,03-Jan-13
CS7238,12-Apr-14
CS8312,09-Jun-13
CS7530,07-Jun-13
CS7390,22-Sep-11
CS8834,03-Apr-13
CS7424,14-Oct-12
CS8215,24-Jul-12
CS7880,18-Sep-14
CS8635,15-Dec-11
CS8751,08-Feb-13
CS7943,13-Jan-13
CS8633,02-Mar-12
CS7935,18-Oct-13
CS8154,29-Jul-14
CS7421,10-Dec-11
CS7503,27-Feb-12
CS8754,11-Jun-14
CS8993,31-Jul-13
CS8838,26-Aug-11
CS8368,09-Aug-11
CS7584,02-Mar-15
CS8367,03-Jun-13
CS7118,14-Mar-15
CS8068,11-Aug-11
CS8503,26-Jul-13
CS8035,30-Mar-14
CS8179,11-Mar-14
CS7123,20-Feb-13
CS7371,18-Jul-11
CS8344,18-Nov-13
CS8774,14-May-12
CS7623,23-Sep-14
CS7415,27-Jul-11
CS7419,25-Dec-12
CS8287,31-Jan-13
CS7698,15-Sep-12
CS8055,07-Oct-12
CS8290,18-Jul-12
CS7720,07-Jul-12
CS7949,21-Jul-13
CS7243,06-Feb-15
CS8889,12-Sep-13
CS8524,04-May-12
CS8472,13-Dec-14
CS8435,25-Nov-13
CS8703,19-Sep-11
CS7757,21-Feb-14
CS7398,20-Jul-14
CS8111,13-Nov-11
CS8850,19-Jan-13
CS7569,28-Sep-11
CS7138,25-Feb-12
CS7780,25-Jan-12
CS7302,18-May-12
CS7923,23-Jul-13
CS8316,30-Apr-14
CS7712,19-Sep-13
CS8433,12-Dec-13
CS7610,19-Apr-13
CS8878,10-Apr-12
CS8194,04-Jul-12
CS8766,06-May-12
CS7876,22-Apr-14
CS8088,10-Feb-14
CS7674,24-Feb-13
CS8215,01-Feb-14
CS8475,08-Mar-15
CS7134,29-Nov-11
CS8122,09-May-13
CS8770,25-May-13
CS7231,04-Feb-14
CS7816,31-Jul-11
CS8235,02-Apr-12
CS8494,13-Apr-14
CS7159,02-Nov-12
CS8737,28-Feb-13
CS7718,24-Feb-13
CS8040,12-Oct-14
CS8733,26-Aug-14
CS7546,29-Jun-14
CS7347,28-May-14
CS7653,07-Oct-13
CS8020,10-Nov-12
CS7125,16-Mar-13
CS7981,15-Mar-13
CS7406,06-May-13
CS7449,15-Oct-11
CS7540,19-Jun-11
CS8487,28-Oct-13
CS8698,20-Jun-14
CS7540,31-Dec-11
CS8289,08-Oct-14
CS7546,18-Sep-13
CS7855,19-Jan-13
CS7520,22-Feb-14
CS8019,17-Dec-11
CS7200,21-Jun-14
CS8767,14-Sep-12
CS8465,08-Nov-13
CS7434,28-Jul-11
CS8846,11-Feb-12
CS7135,10-Aug-13
CS7141,08-Aug-12
CS8912,25-Feb-12
CS8009,06-Jun-11
CS7529,15-Sep-14
CS8407,09-Jan-13
CS7440,13-Jul-14
CS7327,23-Dec-11
CS7139,08-Jul-13
CS8338,29-Jan-13
CS8517,24-May-13
CS8966,16-Mar-13
CS8269,17-Aug-12
CS8026,12-Feb-14
CS8868,17-Jan-13
CS7779,11-Aug-13
CS8989,26-Aug-12
CS8142,19-Feb-14
CS7409,03-May-12
CS7503,09-Nov-14
CS7335,11-Feb-13
CS8487,07-Sep-13
CS7190,07-Sep-14
CS8812,09-May-12
CS8742,13-Feb-14
CS7773,01-Apr-14
CS7174,20-Dec-13
CS8345,12-Jan-13
CS8312,04-Nov-13
CS7528,06-Nov-12
CS8076,02-Aug-11
CS8297,01-Apr-12
CS7385,04-Jul-13
CS7812,31-Jul-14
CS7878,04-Mar-14
CS8069,26-Nov-13
CS8642,27-Jul-14
CS7858,23-Jan-12
CS7202,26-Jan-14
CS7901,21-Apr-14
CS8016,09-Apr-12
CS8531,27-Mar-14
CS7815,02-Feb-12
CS8298,11-Aug-11
CS8548,07-Aug-13
CS8059,02-Dec-13
CS7862,24-Mar-13
CS8310,29-Aug-11
CS7552,22-Oct-13
CS8450,05-Jan-15
CS8768,29-Jan-15
CS8868,27-Jan-15
CS7550,15-Dec-14
CS7465,29-Jun-14
CS7549,03-Feb-15
CS7754,28-Dec-14
CS8310,30-Oct-14
CS8099,03-Aug-11
CS7537,10-Sep-11
CS7253,28-Jan-14
CS8764,03-May-12
CS7287,15-Jan-12
CS7498,19-Dec-11
CS7614,04-Oct-12
CS8069,07-Feb-12
CS8046,17-Nov-14
CS8577,10-May-13
CS7419,19-Jul-12
CS7648,24-Jul-12
CS7932,29-Aug-11
CS7740,01-May-12
CS7812,20-Nov-12
CS7588,28-Mar-13
CS7316,23-Aug-12
CS7332,28-Feb-13
CS7942,22-Oct-12
CS8961,10-Aug-12
CS7595,06-Apr-13
CS7203,18-Nov-11
CS7171,12-Oct-12
CS8588,06-Sep-12
CS8571,30-Oct-13
CS8028,14-Jan-12
CS7188,17-Feb-12
CS7742,02-Nov-11
CS8737,16-Jul-11
CS8744,08-Aug-11
CS7217,27-Oct-13
CS7496,29-Jul-14
CS8369,26-May-13
CS8241,16-Sep-14
CS7953,01-Aug-11
CS8411,12-Nov-13
CS8220,15-Feb-14
CS7189,07-Aug-14
CS8127,24-Feb-14
CS8261,25-Aug-12
CS7246,26-Aug-12
CS7516,01-Jan-13
CS7216,16-Jun-12
CS7432,17-Aug-11
CS7501,05-Sep-12
CS8244,07-Jan-13
CS8303,27-Oct-11
CS8740,07-Jul-12
CS7718,19-Aug-13
CS8670,29-Nov-13
CS8625,29-Aug-13
CS7496,08-Aug-11
CS8328,15-Mar-13
CS7420,17-Jun-13
CS7953,29-Jun-11
CS7714,08-Sep-13
CS8439,04-Mar-13
CS8968,14-Mar-14
CS7753,18-Jul-12
CS8997,08-Jun-11
CS7774,20-Feb-12
CS8497,07-Mar-14
CS7148,28-Jan-12
CS8786,10-Nov-14
CS8335,24-Oct-12
CS7184,30-Oct-12
CS8267,09-May-14
CS8889,13-Jul-12
CS7118,04-Mar-14
CS7801,30-Mar-14
CS7901,16-Sep-14
CS7687,29-Jun-11
CS8528,21-Oct-14
CS8793,15-Aug-13
CS7700,29-May-14
CS8863,31-May-13
CS7354,06-Jul-13
CS8488,16-Nov-12
CS7124,17-Oct-12
CS8658,30-Jan-14
CS7982,03-Oct-14
CS8591,05-Feb-13
CS7534,15-Mar-14
CS7169,27-Apr-12
CS7366,24-Sep-11
CS8981,01-Aug-13
CS7404,15-Mar-14
CS8961,25-Oct-11
CS7287,31-Jul-13
CS7355,31-Dec-14
CS8971,26-Nov-13
CS8267,13-Jul-12
CS8647,06-Jul-12
CS7910,30-May-13
CS7701,07-Feb-13
CS8040,15-Nov-12
CS8938,13-Dec-14
CS7251,01-Jan-14
CS7488,03-Jun-14
CS7846,18-Jan-14
CS8580,15-Feb-15
CS8523,10-Oct-11
CS7518,11-Sep-11
CS7296,06-Dec-12
CS8524,24-Dec-11
CS7724,16-Dec-12
CS7604,26-Mar-14
CS7574,21-Feb-15
CS7130,21-Dec-13
CS7833,20-Jun-11
CS8608,23-Dec-13
CS8554,19-Feb-14
CS7403,08-Oct-13
CS8447,23-Jul-14
CS8123,28-Jul-11
CS7219,04-May-13
CS7670,23-May-12
CS8631,16-Jun-12
CS8080,14-Jul-14
CS7577,22-Oct-13
CS7147,21-Jan-13
CS8315,26-Jan-13
CS7517,29-Jun-11
CS7179,09-Oct-13
CS8700,28-Mar-13
CS8584,19-Oct-14
CS7745,30-Jul-14
CS8051,09-Oct-12
CS8579,30-May-13
CS8409,20-Jun-11
CS7975,08-Sep-11
CS8146,10-Aug-13
CS8670,22-Sep-14
CS8611,15-Jul-11
CS7264,06-Feb-15
CS7440,05-Dec-14
CS7235,24-Oct-14
CS7121,06-Dec-11
CS7152,21-Apr-14
CS7226,15-Nov-13
CS7722,23-Jan-15
CS7294,24-Feb-14
CS8102,30-Aug-11
CS8469,19-Jun-11
CS7254,08-Jul-14
CS7205,09-Jul-12
CS7474,25-Feb-13
CS7210,22-Sep-13
CS7174,06-Mar-14
CS7383,04-Aug-13
CS7780,03-Feb-15
CS7780,23-Jul-14
CS8378,18-May-12
CS7166,29-Jul-11
CS7345,02-Sep-12
CS7546,14-Sep-13
CS8067,14-Oct-11
CS7951,07-Jul-13
CS8883,03-Sep-14
CS8924,24-May-13
CS7584,12-Mar-13
CS8138,20-Apr-14
CS7796,12-Jun-12
CS7814,24-Jan-14
CS7885,30-Jan-15
CS8427,17-Jun-14
CS7861,19-Feb-14
CS8212,17-Sep-12
CS8453,28-Dec-12
CS8915,14-Feb-12
CS8501,31-May-11
CS8646,22-Jan-14
CS7950,04-Aug-11
CS8863,26-Oct-12
CS8711,19-Dec-13
CS7539,16-Apr-13
CS8580,24-Aug-14
CS7161,24-Apr-14
CS8952,27-Jun-13
CS8988,25-Oct-12
CS8830,15-Aug-14
CS7491,04-Sep-13
CS7562,18-Nov-12
CS8457,07-Apr-12
CS7303,12-Nov-12
CS8098,27-Jun-13
CS8671,05-Oct-11
CS8187,10-Feb-12
CS8456,31-Mar-13
CS8869,08-May-13
CS7875,08-Nov-13
CS7915,22-Apr-14
CS8957,30-Aug-13
CS8232,14-May-12
CS8711,17-Oct-13
CS7184,14-Aug-13
CS7371,04-Oct-12
CS7580,08-Apr-13
CS7676,20-Apr-14
CS8653,25-Dec-11
CS7991,01-Nov-13
CS8026,25-Dec-12
CS8306,05-Sep-14
CS7744,05-Oct-11
CS8323,10-Mar-13
CS7331,01-May-13
CS8047,13-Nov-12
CS8728,04-May-14
CS7261,06-Feb-12
CS7768,10-Nov-14
CS8659,27-Feb-15
CS8041,13-Mar-12
CS7367,16-Apr-13
CS8429,31-Oct-14
CS7991,16-Jun-14
CS7372,25-Jul-12
CS8820,06-Dec-12
CS8340,03-Aug-14
CS8342,17-Jun-11
CS7351,21-Jan-14
CS7969,07-May-14
CS8791,17-Jan-13
CS8543,16-Dec-11
CS7218,16-Feb-12
CS7587,26-Nov-13
CS8342,13-Oct-11
CS7474,26-Feb-14
CS8511,23-Feb-13
CS8383,22-Nov-13
CS8610,01-Jan-15
CS8248,05-Apr-14
CS8337,05-Feb-13
CS7921,06-Jul-12
CS8770,23-Jan-14
CS8245,21-May-11
CS7285,08-Jun-14
CS8443,20-Mar-12
CS8775,11-Jan-12
CS8568,30-Dec-12
CS8085,24-Sep-14
CS8615,04-Feb-13
CS8888,15-Feb-14
CS8492,23-Feb-14
CS7114,17-Jan-13
CS8067,28-Feb-12
CS8702,10-Dec-12
CS8717,04-Jun-11
CS8263,15-Sep-12
CS8675,27-Aug-14
CS8529,04-Jul-11
CS8407,05-Dec-12
CS8573,27-Oct-12
CS8823,16-Dec-12
CS7673,06-Nov-14
CS7916,08-Mar-15
CS7523,21-Jun-11
CS8769,24-Feb-15
CS7948,23-May-11
CS8236,10-Mar-13
CS8540,08-Jun-14
CS8581,23-Aug-11
CS8156,05-Oct-11
CS8212,21-Nov-14
CS7702,24-Feb-13
CS7391,20-Oct-12
CS7539,03-Sep-11
CS7718,21-Mar-14
CS8785,07-Oct-12
CS7616,15-Jul-13
CS8776,14-May-14
CS7214,25-Dec-11
CS8007,25-Jun-12
CS8254,25-Aug-14
CS7663,16-Aug-14
CS8461,09-Apr-12
CS7876,22-Oct-12
CS7488,19-Dec-11
CS7448,03-Apr-14
CS8276,14-Oct-13
CS8978,26-Aug-12
CS7644,26-Jun-12
CS8558,04-Oct-13
CS8546,16-Sep-13
CS7246,23-Mar-13
CS7560,11-Aug-11
CS8096,10-Dec-13
CS8932,16-May-11
CS8413,31-Jan-15
CS8499,23-Jul-12
CS8525,30-Mar-12
CS8748,04-Jun-13
CS7244,02-Feb-14
CS8116,22-Apr-13
CS8467,03-Jun-11
CS7258,26-Aug-12
CS7361,24-Jul-13
CS8245,26-May-12
CS7374,03-Oct-14
CS7749,05-Sep-13
CS8692,20-Sep-14
CS7972,11-Dec-11
CS8313,10-Apr-13
CS8460,18-Oct-14
CS7974,07-Apr-14
CS8989,12-Dec-13
CS8486,08-Apr-12
CS7944,27-Jan-14
CS8905,23-Mar-14
CS8991,19-Dec-14
CS7687,28-Jul-13
CS8295,02-Jan-13
CS7863,19-Nov-11
CS7347,04-Oct-11
CS7544,25-Nov-14
CS8669,18-Apr-12
CS8637,28-Oct-12
CS7181,05-Sep-12
CS7242,15-Jun-14
CS8307,27-Apr-13
CS8766,26-Apr-13
CS8015,20-May-12
CS7446,25-Jan-13
CS7561,03-Feb-14
CS8457,12-Jul-12
CS7765,15-Jun-13
CS8930,14-Jul-13
CS8608,17-Jun-11
CS8397,07-Oct-13
CS7356,20-Aug-11
CS8302,26-Jan-13
CS9000,28-Feb-15
CS7570,03-Oct-13
CS7416,06-Jan-13
CS8590,07-Sep-13
CS7188,12-Mar-15
CS7981,14-Aug-14
CS7942,04-Mar-14
CS8728,14-Dec-12
CS8621,19-Dec-13
CS8093,05-Jul-11
CS8388,14-Nov-12
CS7908,18-May-14
CS7992,13-Feb-15
CS7355,18-Oct-13
CS7728,08-Feb-12
CS7787,23-Dec-13
CS8429,20-Jan-13
CS7385,15-Jan-13
CS8878,01-Apr-12
CS7831,17-May-12
CS7819,07-Sep-12
CS8924,31-Dec-12
CS8577,17-Apr-13
CS7948,01-Jan-14
CS8474,16-Mar-12
CS7677,15-Aug-11
CS8826,18-Nov-13
CS8539,14-Jul-11
CS8764,13-Nov-12
CS8628,29-Jul-11
CS8282,26-Feb-12
CS8197,04-Sep-14
CS8952,21-Sep-12
CS8263,11-Dec-12
CS8593,24-Oct-13
CS7729,22-Jan-14
CS7669,04-Apr-14
CS7505,16-Dec-11
CS7123,30-Dec-12
CS8215,06-Nov-13
CS7952,14-Aug-11
CS8600,30-Mar-12
CS8707,12-Sep-11
CS8179,19-Aug-12
CS7835,04-Jun-12
CS8986,28-Sep-11
CS7881,07-Apr-14
CS8207,10-Dec-12
CS8362,17-Mar-14
CS8269,26-Nov-14
CS8126,08-Nov-12
CS8675,18-Mar-12
CS7398,15-Feb-15
CS7749,08-Nov-11
CS8572,08-Nov-11
CS7442,20-Jan-15
CS8773,09-Jul-12
